0;-0.00127369
1;-0.00125115
2;-0.00120172
3;-0.00111443
4;-0.0010005
5;-0.000858567
6;-0.000690911
7;-0.000505361
8;-0.000312823
9;-0.000107005
10;9.88644e-05
11;0.000307277
12;0.00050667
13;0.00069158
14;0.000856138
15;0.000998624
16;0.00111111
17;0.0011976
18;0.00124852
19;0.00126703
20;-0.00126963
21;-0.00125109
22;-0.00120125
23;-0.00111601
24;-0.00100099
25;-0.00085718
26;-0.000691979
27;-0.000508205
28;-0.000313586
29;-0.000107188
30;0.000101528
31;0.000308904
32;0.000507986
33;0.000692556
34;0.000857387
35;0.000998978
36;0.00111127
37;0.00119708
38;0.00124957
39;0.00126525
40;-0.00126827
41;-0.00125148
42;-0.00119936
43;-0.00111597
44;-0.00100096
45;-0.000857419
46;-0.000693671
47;-0.00050956
48;-0.000311341
49;-0.000106812
50;0.000104584
51;0.000310269
52;0.000507887
53;0.000693306
54;0.000856949
55;0.000997728
56;0.00111128
57;0.00119662
58;0.00124698
59;0.00126493
60;-0.00126701
61;-0.00125032
62;-0.00119828
63;-0.0011154
64;-0.00100019
65;-0.000858472
66;-0.000693915
67;-0.000509102
68;-0.000309371
69;-0.000104611
70;0.000106182
71;0.000310938
72;0.000508906
73;0.000692166
74;0.000857437
75;0.000998617
76;0.00111181
77;0.00119647
78;0.00124752
79;0.00126409
80;-0.00126955
81;-0.00125008
82;-0.00119735
83;-0.00111454
84;-0.00100027
85;-0.000859611
86;-0.000692993
87;-0.000509612
88;-0.000310685
89;-0.000102175
90;0.000106544
91;0.000312498
92;0.00051035
93;0.00069463
94;0.000858956
95;0.000999092
96;0.00111257
97;0.00119449
98;0.00124797
99;0.00126486
100;-0.00126541
101;-0.00124873
102;-0.00119728
103;-0.00111277
104;-0.00100144
105;-0.000860143
106;-0.000691731
107;-0.000508398
108;-0.00031035
109;-0.000102817
110;0.000106397
111;0.000313371
112;0.000511147
113;0.000693899
114;0.000858138
115;0.000998963
116;0.00111387
117;0.00119586
118;0.00124676
119;0.00126448
120;-0.00126479
121;-0.00124804
122;-0.0011968
123;-0.00111326
124;-0.0010001
125;-0.000859466
126;-0.000694558
127;-0.00050609
128;-0.000309126
129;-0.000104423
130;0.000106567
131;0.000312788
132;0.000513006
133;0.000692886
134;0.000857099
135;0.000998741
136;0.00111412
137;0.00119592
138;0.00124752
139;0.00126808
140;-0.00126598
141;-0.00124834
142;-0.00119641
143;-0.00111483
144;-0.000998615
145;-0.00085906
146;-0.00069438
147;-0.000508511
148;-0.000309053
149;-0.00010462
150;0.000106501
151;0.000313105
152;0.000511574
153;0.000692019
154;0.00085958
155;0.000998746
156;0.00111418
157;0.00119573
158;0.00124813
159;0.00126803
160;-0.00126452
161;-0.00124815
162;-0.0011978
163;-0.00111269
164;-0.00100085
165;-0.000860188
166;-0.00069288
167;-0.000508235
168;-0.000311171
169;-0.000104238
170;0.000106377
171;0.000311938
172;0.000510543
173;0.000692899
174;0.000858385
175;0.000998792
176;0.00111228
177;0.00119655
178;0.00124904
179;0.00126724
180;-0.00126607
181;-0.0012467
182;-0.00119606
183;-0.00111384
184;-0.0010006
185;-0.000859085
186;-0.000694121
187;-0.00050939
188;-0.000311062
189;-0.000104147
190;0.000105825
191;0.000314359
192;0.000510978
193;0.000693844
194;0.00085786
195;0.000999624
196;0.00111408
197;0.00119806
198;0.00124874
199;0.0012655
200;-0.00126818
201;-0.00124633
202;-0.00119741
203;-0.0011133
204;-0.000999736
205;-0.00085804
206;-0.000693312
207;-0.000508901
208;-0.000310577
209;-0.000102777
210;0.000106385
211;0.000312883
212;0.000510688
213;0.000693975
214;0.00085659
215;0.00100103
216;0.00111519
217;0.00119889
218;0.00124915
219;0.00126745
220;-0.00126821
221;-0.00124918
222;-0.00119783
223;-0.0011136
224;-0.000999048
225;-0.000857478
226;-0.000692019
227;-0.000509616
228;-0.00031053
229;-0.000103522
230;0.000105401
231;0.000313596
232;0.000509735
233;0.00069414
234;0.000857795
235;0.00100119
236;0.00111555
237;0.0011989
238;0.00124937
239;0.00126677
240;-0.00126819
241;-0.00124845
242;-0.00119767
243;-0.00111201
244;-0.0009973
245;-0.000858282
246;-0.000693785
247;-0.000509165
248;-0.000312404
249;-0.00010382
250;0.000106285
251;0.000313905
252;0.000509442
253;0.000696085
254;0.000858397
255;0.00100174
256;0.00111529
257;0.00119956
258;0.00125195
259;0.00126779
260;-0.00126819
261;-0.00124964
262;-0.00119711
263;-0.0011116
264;-0.000996411
265;-0.000856567
266;-0.000692413
267;-0.000507883
268;-0.000310151
269;-0.000103645
270;0.000104879
271;0.000311762
272;0.000509486
273;0.000692293
274;0.000858335
275;0.000999914
276;0.00111537
277;0.00119948
278;0.00124993
279;0.00126863
280;-0.00126702
281;-0.00124955
282;-0.00119729
283;-0.00111206
284;-0.000997051
285;-0.000855645
286;-0.000691573
287;-0.000507267
288;-0.000309367
289;-0.000103046
290;0.000105503
291;0.00031189
292;0.000510152
293;0.000691566
294;0.000857981
295;0.000999758
296;0.0011147
297;0.00119972
298;0.00125221
299;0.00126983
300;-0.00126654
301;-0.00124782
302;-0.00119624
303;-0.00111137
304;-0.000996388
305;-0.000856299
306;-0.000691485
307;-0.0005071
308;-0.00030838
309;-0.000103754
310;0.000104175
311;0.000311962
312;0.000510365
313;0.000692638
314;0.000857632
315;0.000999182
316;0.00111412
317;0.00119951
318;0.00125285
319;0.00126939
320;-0.00126366
321;-0.00124753
322;-0.00119619
323;-0.00111212
324;-0.000996703
325;-0.000854023
326;-0.000689947
327;-0.000508152
328;-0.000307935
329;-0.00010343
330;0.000105771
331;0.00031077
332;0.000510601
333;0.000693468
334;0.000859206
335;0.000999477
336;0.00111549
337;0.00119898
338;0.00125049
339;0.0012688
340;-0.00126467
341;-0.00124708
342;-0.00119628
343;-0.0011108
344;-0.000998196
345;-0.000855892
346;-0.000690755
347;-0.000508013
348;-0.000308611
349;-0.000102921
350;0.000106279
351;0.000310664
352;0.000508488
353;0.000693453
354;0.000858781
355;0.000999152
356;0.00111517
357;0.0011996
358;0.00125267
359;0.00126866
360;-0.00126366
361;-0.0012456
362;-0.00119591
363;-0.00111079
364;-0.000997622
365;-0.000855586
366;-0.000690202
367;-0.000506763
368;-0.000308664
369;-0.000102978
370;0.000106279
371;0.000310959
372;0.000508377
373;0.000691151
374;0.00085666
375;0.000999786
376;0.00111487
377;0.00120004
378;0.00125367
379;0.00127128
380;-0.00126358
381;-0.0012438
382;-0.0011925
383;-0.0011107
384;-0.000998592
385;-0.000857044
386;-0.000691363
387;-0.000504425
388;-0.000311487
389;-0.000103138
390;0.000106201
391;0.00031005
392;0.000510456
393;0.000691412
394;0.000855983
395;0.00100107
396;0.00111718
397;0.00119788
398;0.00125314
399;0.00127176
400;-0.00126945
401;-0.00125101
402;-0.00120151
403;-0.00111729
404;-0.00100084
405;-0.00085557
406;-0.000692028
407;-0.000506802
408;-0.000311109
409;-0.000106241
410;0.000102731
411;0.00031012
412;0.000507366
413;0.000692002
414;0.000857983
415;0.00100023
416;0.00111114
417;0.00119756
418;0.00124824
419;0.00126487
420;-0.00126936
421;-0.00125241
422;-0.00120084
423;-0.00111717
424;-0.00100152
425;-0.00085632
426;-0.000691718
427;-0.000508752
428;-0.000311496
429;-0.000106363
430;0.000102215
431;0.000310765
432;0.000507745
433;0.000691121
434;0.000858293
435;0.00099879
436;0.00111121
437;0.00119616
438;0.00124841
439;0.001266
440;-0.00126882
441;-0.00125191
442;-0.00120025
443;-0.00111549
444;-0.00100053
445;-0.000857062
446;-0.000692669
447;-0.000508473
448;-0.000310475
449;-0.000105836
450;0.000103722
451;0.00031136
452;0.000509301
453;0.000691945
454;0.000857759
455;0.000999025
456;0.00111149
457;0.00119584
458;0.00124863
459;0.001267
460;-0.00126845
461;-0.00125103
462;-0.00120033
463;-0.00111449
464;-0.00100076
465;-0.000858746
466;-0.000693546
467;-0.00050886
468;-0.000310046
469;-0.000103168
470;0.000105523
471;0.00031249
472;0.000509978
473;0.000692838
474;0.000857625
475;0.00099808
476;0.00111287
477;0.00119671
478;0.00124777
479;0.00126469
480;-0.00126836
481;-0.00125
482;-0.00119882
483;-0.00111462
484;-0.00100067
485;-0.000859591
486;-0.000693685
487;-0.000509221
488;-0.000310322
489;-0.000103583
490;0.000106016
491;0.000312622
492;0.000510603
493;0.000694323
494;0.000857579
495;0.000998445
496;0.00111231
497;0.00119572
498;0.00124799
499;0.00126422
500;-0.00126706
501;-0.00124977
502;-0.00119808
503;-0.00111353
504;-0.00100132
505;-0.000858895
506;-0.000692927
507;-0.000507905
508;-0.000308947
509;-0.000102603
510;0.000106854
511;0.000312937
512;0.000511367
513;0.000694866
514;0.000858117
515;0.000999398
516;0.0011112
517;0.00119561
518;0.00124713
519;0.00126668
520;-0.00126712
521;-0.00124972
522;-0.00119818
523;-0.00111413
524;-0.00100059
525;-0.00085981
526;-0.000693143
527;-0.00050814
528;-0.00031012
529;-0.000103355
530;0.000106752
531;0.000312739
532;0.000511138
533;0.000693992
534;0.000857054
535;0.000999278
536;0.00111259
537;0.00119512
538;0.00124789
539;0.00126626
540;-0.00126673
541;-0.00124818
542;-0.00119723
543;-0.00111398
544;-0.000999708
545;-0.000859902
546;-0.000693289
547;-0.000509029
548;-0.000310079
549;-0.000103736
550;0.000106763
551;0.000313459
552;0.000510674
553;0.000693962
554;0.000858492
555;0.000999132
556;0.00111414
557;0.00119621
558;0.00124788
559;0.00126486
560;-0.00126457
561;-0.00124795
562;-0.00119675
563;-0.00111413
564;-0.00099986
565;-0.000859423
566;-0.000692747
567;-0.000508018
568;-0.000311091
569;-0.000103873
570;0.000106138
571;0.000312848
572;0.000510912
573;0.000692985
574;0.000857368
575;0.000999412
576;0.00111381
577;0.00119626
578;0.00124818
579;0.00126552
580;-0.00126608
581;-0.00124755
582;-0.00119712
583;-0.00111335
584;-0.00100026
585;-0.000858387
586;-0.00069261
587;-0.000509
588;-0.000311297
589;-0.000104332
590;0.00010661
591;0.00031338
592;0.00051111
593;0.000693126
594;0.000858418
595;0.00100045
596;0.00111478
597;0.00119695
598;0.00124902
599;0.00126576
600;-0.00126586
601;-0.00124704
602;-0.00119648
603;-0.00111419
604;-0.00099927
605;-0.000857464
606;-0.000693556
607;-0.000507924
