940.698
2.97356e+08
3.93253e+08
5.16914e+08
6.90608e+08
8.14269e+08
9.10167e+08
1.20752e+09
1.48678e+09
1.88003e+09
1.96627e+09
2.00368e+09
2.26362e+09
2.39695e+09
2.48318e+09
